opp_id,agency_id,naics,value,incumbent_changed,incumbent_vendor_id,awardee_id,sow_ambiguity_score,title,posted_date,due_date,sow_text,protests,sustained,median_resolution_days,primary_protester,protester_history,last_decision_date,protested,sustained_flag,sustain_rate_opp,value_band,incumbent_displacement_flag,log_value,agency_prior_protest_rate,group_protest_rate,group_sustain_rate,group_median_resolution_days,value_millions,value_band_enc,sow_incumbent_interaction,days_since_last_decision
1242,DHS,541330,1232359.8200740796,0,12,7,0.0580173958923753,Opportunity 1242,2025-04-25,2025-07-19,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.024442253633302,0.5789473684210527,0.6428571428571429,0.4642857142857143,44.25,1.2323598200740795,1,0.0,365.0
1243,DOD,541611,518491.2819932384,0,30,17,0.7652343308907461,Opportunity 1243,2025-04-30,2025-07-26,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.158680421281991,0.5555555555555556,0.0,0.0,0.0,0.5184912819932384,0,0.0,365.0
1244,DOD,541519,819309.521698054,0,24,14,0.7919768626802427,Opportunity 1244,2025-05-05,2025-07-20,Requirements include complex integrations of legacy platforms with modern cloud services.,2,1,57.5,DOD_11,2,2023-06-06,1,1,0.5,LT1M,0,13.616218438349476,0.5405405405405406,0.5,0.25,28.75,0.819309521698054,0,0.0,365.0
1245,DHS,541511,834189.7133315682,1,39,37,0.2369602985086015,Opportunity 1245,2025-05-10,2025-08-10,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,LT1M,1,13.63421732825862,0.5641025641025641,0.5,0.5,31.0,0.8341897133315682,0,0.2369602985086015,365.0
1246,NASA,541611,1865668.494624932,0,14,14,1.0,Opportunity 1246,2025-05-15,2025-07-31,Requirements include complex integrations of legacy platforms with modern cloud services.,2,1,103.0,NASA_2,6,2023-10-14,1,1,0.5,1-10M,0,14.43913052499391,0.5535714285714286,0.375,0.125,0.0,1.865668494624932,1,0.0,365.0
1247,VA,541611,1460971.408666802,0,37,7,0.6988725707363296,Opportunity 1247,2025-05-20,2025-06-20,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.19461280531618,0.6,0.4375,0.40625,0.0,1.4609714086668022,1,0.0,365.0
1248,NASA,541330,1393565.3544047037,1,2,33,0.692784751705728,Opportunity 1248,2025-05-25,2025-06-27,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,50.0,NASA_7,6,2023-11-21,1,1,1.0,1-10M,1,14.147376741853154,0.5614035087719298,0.45454545454545453,0.3181818181818182,0.0,1.3935653544047037,1,0.692784751705728,365.0
1249,DHS,541330,2855554.1322974237,0,20,19,0.4570055467564692,Opportunity 1249,2025-05-30,2025-09-23,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,89.0,DHS_5,2,2023-06-04,1,1,1.0,1-10M,0,14.864776824306526,0.55,0.6428571428571429,0.4642857142857143,44.25,2.855554132297424,1,0.0,365.0
1250,HHS,541611,2314968.227750642,0,32,5,0.3956934604453309,Opportunity 1250,2025-06-04,2025-09-23,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,70.0,HHS_9,3,2023-08-17,1,1,1.0,1-10M,0,14.654906952865806,0.5454545454545454,0.6,0.3,28.75,2.3149682277506423,1,0.0,365.0
1251,VA,541519,2273965.775853958,1,21,31,0.3976477932400979,Opportunity 1251,2025-06-09,2025-08-30,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.637036342743475,0.5882352941176471,0.6666666666666666,0.5,55.0,2.273965775853958,1,0.3976477932400979,365.0
1252,HHS,541511,2439665.122556417,1,37,10,0.5476326490798793,Opportunity 1252,2025-06-14,2025-07-29,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.707371752888758,0.5588235294117647,0.5,0.1875,25.0,2.4396651225564168,1,0.5476326490798793,365.0
1253,HHS,541330,2847924.385144713,0,13,39,0.800296568758474,Opportunity 1253,2025-06-19,2025-09-27,Requirements include complex integrations of legacy platforms with modern cloud services.,2,2,96.0,HHS_9,4,2023-09-30,1,1,1.0,1-10M,0,14.862101352134536,0.5428571428571428,0.8461538461538461,0.5769230769230769,72.5,2.847924385144713,1,0.0,365.0
1254,DOD,541611,369178.29612907534,1,2,37,0.4953285544653549,Opportunity 1254,2025-06-24,2025-08-05,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,LT1M,1,12.81903770238153,0.5526315789473685,0.0,0.0,0.0,0.3691782961290753,0,0.4953285544653549,365.0
1255,DHS,541611,1365008.6325609214,0,31,17,0.2221390942156774,Opportunity 1255,2025-06-29,2025-08-31,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,42.0,DHS_12,0,2023-06-23,1,1,1.0,1-10M,0,14.126672043397486,0.5609756097560976,0.6875,0.3125,46.0,1.3650086325609214,1,0.0,365.0
1256,NASA,541519,349704.0315681642,1,3,25,0.6561067655962449,Opportunity 1256,2025-07-04,2025-09-01,Scope is clearly defined with firm metrics and acceptance criteria.,2,1,73.5,NASA_8,2,2023-03-29,1,1,0.5,LT1M,1,12.764845311189777,0.5689655172413793,0.5,0.375,36.75,0.34970403156816415,0,0.6561067655962449,365.0
1257,DHS,541519,1843257.5006537791,0,30,25,0.6802876865986981,Opportunity 1257,2025-07-09,2025-08-09,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,1,63.5,DHS_4,3,2023-07-02,1,1,0.5,1-10M,0,14.427045487615997,0.5714285714285714,0.6666666666666666,0.4444444444444444,47.0,1.843257500653779,1,0.0,365.0
1258,HHS,541512,1787851.6667289045,0,29,29,0.6136648821119466,Opportunity 1258,2025-07-14,2025-10-24,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.396525830162103,0.5555555555555556,0.46153846153846156,0.34615384615384615,0.0,1.7878516667289044,1,0.0,365.0
1259,DOD,541511,3929996.94343118,0,33,4,0.6363747266312456,Opportunity 1259,2025-07-19,2025-10-02,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,15.184149460545353,0.5384615384615384,0.5,0.45,13.75,3.92999694343118,1,0.0,365.0
1260,NASA,541512,4371976.680960852,0,19,15,0.382267967460548,Opportunity 1260,2025-07-24,2025-09-20,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,32.0,NASA_6,0,2023-01-06,1,1,1.0,1-10M,0,15.290726023270306,0.576271186440678,0.8,0.43333333333333335,52.0,4.371976680960851,1,0.0,365.0
1261,HHS,541519,2088760.291918083,1,35,8,0.2177527082173551,Opportunity 1261,2025-07-29,2025-10-12,Requirements include complex integrations of legacy platforms with modern cloud services.,2,1,53.0,HHS_7,5,2023-08-03,1,1,0.5,1-10M,1,14.55208176494204,0.5405405405405406,0.8888888888888888,0.6666666666666666,53.0,2.088760291918083,1,0.2177527082173551,365.0
1262,HHS,541512,1232714.482353425,0,7,31,0.232951642339805,Opportunity 1262,2025-08-03,2025-09-02,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,39.0,HHS_4,0,2023-05-28,1,1,1.0,1-10M,0,14.024730003169852,0.5526315789473685,0.46153846153846156,0.34615384615384615,0.0,1.2327144823534248,1,0.0,365.0
1263,GSA,541511,2581473.2844721526,0,17,4,0.0411341878855355,Opportunity 1263,2025-08-08,2025-10-16,Multi-vendor environment with significant transition risk from incumbent service provider.,1,0,53.0,GSA_8,1,2023-11-30,1,0,0.0,1-10M,0,14.763871221784921,0.5517241379310345,0.7,0.35,53.5,2.5814732844721524,1,0.0,365.0
1264,GSA,541611,1207498.922304195,0,5,23,0.5092371528864874,Opportunity 1264,2025-08-13,2025-10-28,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,84.0,GSA_3,1,2023-07-08,1,1,1.0,1-10M,0,14.004062600164511,0.5666666666666667,0.4166666666666667,0.20833333333333334,0.0,1.207498922304195,1,0.0,365.0
1265,DOD,541519,1792201.8602780993,1,30,33,0.4291378041933516,Opportunity 1265,2025-08-18,2025-10-17,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.398956069390195,0.525,0.5,0.375,11.0,1.7922018602780994,1,0.4291378041933516,365.0
1266,VA,541611,3758769.637398984,1,28,42,0.3400030738675728,Opportunity 1266,2025-08-23,2025-12-05,Requirements include complex integrations of legacy platforms with modern cloud services.,2,1,56.0,VA_8,2,2023-08-03,1,1,0.5,1-10M,1,15.139602503765044,0.5769230769230769,0.4375,0.40625,0.0,3.758769637398984,1,0.3400030738675728,365.0
1267,VA,541330,1180763.109644331,1,32,13,0.0,Opportunity 1267,2025-08-28,2025-10-19,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,1,13.981672337417503,0.5849056603773585,0.45454545454545453,0.22727272727272727,0.0,1.180763109644331,1,0.0,365.0
1268,DOD,541330,3282969.7405582163,0,30,1,0.1381706325764577,Opportunity 1268,2025-09-02,2025-10-14,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,56.0,DOD_6,1,2023-08-29,1,1,1.0,1-10M,0,15.00425928403409,0.5121951219512195,0.5833333333333334,0.5416666666666666,52.75,3.2829697405582166,1,0.0,365.0
1269,DOD,541512,2981839.7284045536,0,13,32,0.7302101628507918,Opportunity 1269,2025-09-07,2025-11-23,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,104.0,DOD_9,3,2023-10-06,1,1,1.0,1-10M,0,14.9080513618826,0.5238095238095238,0.8181818181818182,0.5454545454545454,64.0,2.9818397284045535,1,0.0,365.0
1270,HHS,541330,876687.7259135062,0,3,1,0.2838434999842172,Opportunity 1270,2025-09-12,2025-12-30,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.683907277808244,0.5641025641025641,0.3333333333333333,0.3333333333333333,0.0,0.8766877259135062,0,0.0,365.0
1271,DHS,541519,3724415.915015461,0,37,3,0.5401479194142104,Opportunity 1271,2025-09-17,2025-11-19,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,77.0,DHS_3,5,2023-12-21,1,1,1.0,1-10M,0,15.130420864661492,0.5813953488372093,0.6666666666666666,0.4444444444444444,47.0,3.7244159150154608,1,0.0,365.0
1272,DHS,541519,3029550.325446353,1,20,44,0.1023286425061859,Opportunity 1272,2025-09-22,2025-10-26,Requirements include complex integrations of legacy platforms with modern cloud services.,2,1,36.5,DHS_13,1,2023-11-30,1,1,0.5,1-10M,1,14.923925089110565,0.5909090909090909,0.6666666666666666,0.4444444444444444,47.0,3.029550325446353,1,0.1023286425061859,365.0
1273,GSA,541512,1936599.9987797996,1,4,38,0.8096763705898078,Opportunity 1273,2025-09-27,2026-01-22,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,78.0,GSA_6,7,2023-12-20,1,1,1.0,1-10M,1,14.476444931898255,0.5806451612903226,0.5,0.3333333333333333,28.5,1.9365999987797995,1,0.8096763705898078,365.0
1274,VA,541519,1012828.4358805676,0,37,32,0.4139930849863309,Opportunity 1274,2025-10-02,2025-12-10,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,0,13.828258393812822,0.5740740740740741,0.6666666666666666,0.5,55.0,1.0128284358805677,1,0.0,365.0
1275,VA,541519,941844.5192570142,0,39,37,0.5225100991208838,Opportunity 1275,2025-10-07,2025-11-21,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.75559654781413,0.5636363636363636,0.6666666666666666,0.3333333333333333,37.0,0.9418445192570142,0,0.0,365.0
1276,VA,541611,1198705.841432219,1,18,4,1.0,Opportunity 1276,2025-10-12,2026-01-05,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,66.0,VA_10,1,2023-09-27,1,1,1.0,1-10M,1,13.996753901555412,0.5535714285714286,0.4375,0.40625,0.0,1.198705841432219,1,1.0,365.0
1277,NASA,541512,2695099.946315618,0,31,4,0.8291100251473509,Opportunity 1277,2025-10-17,2025-12-14,Scope is clearly defined with firm metrics and acceptance criteria.,1,0,77.0,NASA_4,1,2023-05-17,1,0,0.0,1-10M,0,14.806946218512655,0.5833333333333334,0.8,0.43333333333333335,52.0,2.6950999463156182,1,0.0,365.0
1278,DHS,541611,876139.9561476674,0,2,14,0.3733585946782355,Opportunity 1278,2025-10-22,2026-02-13,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,51.0,DHS_9,3,2023-10-23,1,1,1.0,LT1M,0,13.683282265818459,0.6,0.25,0.25,0.0,0.8761399561476674,0,0.0,365.0
1279,DHS,541330,2490849.030596485,0,4,2,0.3016949537824102,Opportunity 1279,2025-10-27,2025-12-22,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.728134587934356,0.6086956521739131,0.6428571428571429,0.4642857142857143,44.25,2.4908490305964848,1,0.0,365.0
1280,HHS,541519,706927.4715034531,0,11,40,0.3686137471201171,Opportunity 1280,2025-11-01,2026-01-19,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.468684767912478,0.55,0.3333333333333333,0.0,0.0,0.7069274715034531,0,0.0,365.0
1281,VA,541512,1539469.6957398287,0,26,3,0.577474562119134,Opportunity 1281,2025-11-06,2026-01-23,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,111.0,VA_4,1,2023-05-16,1,1,1.0,1-10M,0,14.246949211244985,0.5614035087719298,0.5,0.375,35.75,1.5394696957398288,1,0.0,365.0
1282,NASA,541330,1947848.1646666424,0,6,24,0.4236939664372822,Opportunity 1282,2025-11-11,2026-01-01,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.482236329317413,0.5901639344262295,0.45454545454545453,0.3181818181818182,0.0,1.9478481646666423,1,0.0,365.0
1283,VA,541330,11227173.56350078,0,2,38,0.3511889637491321,Opportunity 1283,2025-11-16,2026-01-29,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,73.0,VA_11,2,2023-04-27,1,1,1.0,10-50M,0,16.233847697863798,0.5689655172413793,1.0,1.0,73.0,11.22717356350078,2,0.0,365.0
1284,VA,541512,638587.0359748753,0,27,33,0.8167953126772606,Opportunity 1284,2025-11-21,2025-12-30,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.367014824315751,0.576271186440678,0.6,0.4,42.0,0.6385870359748753,0,0.0,365.0
1285,GSA,541330,5411359.563387447,0,31,11,0.4214475270555408,Opportunity 1285,2025-11-26,2026-02-21,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,57.5,GSA_6,5,2023-06-26,1,1,1.0,1-10M,0,15.504011109664026,0.59375,0.6,0.6,43.5,5.411359563387447,1,0.0,365.0
1286,DHS,541611,2007462.0298765583,0,29,21,1.0,Opportunity 1286,2025-12-01,2026-03-09,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,72.0,DHS_9,1,2023-01-30,1,1,1.0,1-10M,0,14.512382308631762,0.5957446808510638,0.6875,0.3125,46.0,2.0074620298765584,1,0.0,365.0
1287,DOD,541611,2442124.5570426094,1,32,25,0.4726856409380432,Opportunity 1287,2025-12-06,2026-03-31,Requirements include complex integrations of legacy platforms with modern cloud services.,2,0,57.0,DOD_7,3,2024-01-15,1,0,0.0,1-10M,1,14.70837934799141,0.5348837209302325,0.8571428571428571,0.2857142857142857,53.0,2.4421245570426096,1,0.4726856409380432,365.0
1288,DOD,541611,1960599.6632304925,1,32,34,0.8963295985561819,Opportunity 1288,2025-12-11,2026-02-08,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,0,102.0,DOD_16,1,2023-09-02,1,0,0.0,1-10M,1,14.488761445089056,0.5454545454545454,0.8571428571428571,0.2857142857142857,53.0,1.9605996632304925,1,0.8963295985561819,365.0
1289,VA,541519,2504363.362882308,0,24,19,0.5393298556776567,Opportunity 1289,2025-12-16,2026-02-09,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,43.0,VA_11,0,2023-02-24,1,1,1.0,1-10M,0,14.733545512949425,0.5666666666666667,0.6666666666666666,0.5,55.0,2.5043633628823083,1,0.0,365.0
1290,NASA,541330,1598755.6593504748,0,21,13,0.690740143312362,Opportunity 1290,2025-12-21,2026-03-10,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.28473679721474,0.5806451612903226,0.45454545454545453,0.3181818181818182,0.0,1.5987556593504748,1,0.0,365.0
1291,HHS,541519,5338939.715613255,1,34,36,0.2688472371205689,Opportunity 1291,2025-12-26,2026-03-28,Multi-vendor environment with significant transition risk from incumbent service provider.,2,0,42.5,HHS_10,2,2023-08-17,1,0,0.0,1-10M,1,15.490537823396185,0.5365853658536586,0.8888888888888888,0.6666666666666666,53.0,5.338939715613256,1,0.2688472371205689,365.0
1292,GSA,541330,1273967.5474510682,0,14,40,0.236560194353147,Opportunity 1292,2025-12-31,2026-04-29,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,80.0,GSA_12,3,2023-11-26,1,1,1.0,1-10M,0,14.057647426780502,0.6060606060606061,0.6,0.6,43.5,1.273967547451068,1,0.0,365.0
1293,HHS,541330,4194043.7800961826,0,4,22,0.5649264887537468,Opportunity 1293,2026-01-05,2026-02-06,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,86.5,HHS_11,4,2023-12-17,1,1,1.0,1-10M,0,15.24917616756778,0.5476190476190477,0.8461538461538461,0.5769230769230769,72.5,4.194043780096183,1,0.0,365.0
1294,DOD,541512,1106513.5230252105,1,30,2,0.6971383106163288,Opportunity 1294,2026-01-10,2026-03-02,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,107.0,DOD_18,0,2023-02-10,1,1,1.0,1-10M,1,13.916725563579345,0.5555555555555556,0.8181818181818182,0.5454545454545454,64.0,1.1065135230252106,1,0.6971383106163288,365.0
1295,DOD,541511,1714807.0332547517,0,11,23,0.4600641255001157,Opportunity 1295,2026-01-15,2026-03-09,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.35481169835486,0.5652173913043478,0.5,0.45,13.75,1.7148070332547518,1,0.0,365.0
1296,GSA,541519,802934.2312548123,1,39,40,0.1284016662290757,Opportunity 1296,2026-01-20,2026-03-13,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,LT1M,1,13.596029331213579,0.6176470588235294,0.0,0.0,0.0,0.8029342312548123,0,0.1284016662290757,365.0
1297,VA,541611,2523778.62365518,0,17,44,0.1099354084276682,Opportunity 1297,2026-01-25,2026-04-06,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.741268186491828,0.5737704918032787,0.4375,0.40625,0.0,2.52377862365518,1,0.0,365.0
1298,HHS,541512,5303324.614920581,1,34,18,0.0932158994534397,Opportunity 1298,2026-01-30,2026-05-18,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,0,55.0,HHS_3,0,2023-07-31,1,0,0.0,1-10M,1,15.483844656255847,0.5581395348837209,0.46153846153846156,0.34615384615384615,0.0,5.303324614920581,1,0.0932158994534397,365.0
1299,DHS,541512,1692949.5561558316,0,2,7,0.0080944717651547,Opportunity 1299,2026-02-04,2026-03-08,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,15.0,DHS_2,5,2023-07-25,1,1,1.0,1-10M,0,14.34198345581924,0.6041666666666666,0.5833333333333334,0.2916666666666667,23.75,1.6929495561558316,1,0.0,365.0
1300,VA,541611,1547785.4509860794,0,26,26,0.4773713398617719,Opportunity 1300,2026-02-09,2026-05-23,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.252336372056238,0.5645161290322581,0.4375,0.40625,0.0,1.5477854509860793,1,0.0,365.0
1301,NASA,541519,777654.2360471081,0,18,37,0.7312609804270063,Opportunity 1301,2026-02-14,2026-05-10,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.56403856361677,0.5714285714285714,0.5,0.375,36.75,0.777654236047108,0,0.0,365.0
1302,DHS,541512,1510619.6816967693,0,19,42,0.4466460532687978,Opportunity 1302,2026-02-19,2026-05-15,Multi-vendor environment with significant transition risk from incumbent service provider.,1,0,73.0,DHS_4,0,2023-02-25,1,0,0.0,1-10M,0,14.22803117181554,0.6122448979591837,0.5833333333333334,0.2916666666666667,23.75,1.5106196816967694,1,0.0,365.0
1303,GSA,541512,543293.1396145128,1,11,3,0.0,Opportunity 1303,2026-02-24,2026-05-26,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,LT1M,1,13.205406145834122,0.6,0.3333333333333333,0.16666666666666666,0.0,0.5432931396145128,0,0.0,365.0
1304,DOD,541512,904684.4700051876,0,38,13,0.4023098849163628,Opportunity 1304,2026-03-01,2026-04-10,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.71534261531803,0.5531914893617021,0.0,0.0,0.0,0.9046844700051876,0,0.0,365.0
1305,DHS,541611,2126715.937699735,0,16,22,0.4093002508418482,Opportunity 1305,2026-03-06,2026-06-11,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.570090004790284,0.62,0.6875,0.3125,46.0,2.126715937699735,1,0.0,365.0
1306,HHS,541512,4824703.780875924,1,34,5,0.97399968755636,Opportunity 1306,2026-03-11,2026-05-02,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,65.0,HHS_4,3,2023-10-21,1,1,1.0,1-10M,1,15.389260105572637,0.5681818181818182,0.46153846153846156,0.34615384615384615,0.0,4.824703780875924,1,0.97399968755636,365.0
1307,DOD,541611,14752279.127351329,1,17,39,0.0857155217701109,Opportunity 1307,2026-03-16,2026-05-31,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,37.0,DOD_17,0,2023-03-23,1,1,1.0,10-50M,1,16.50690821370826,0.5416666666666666,1.0,1.0,37.0,14.75227912735133,2,0.0857155217701109,365.0
1308,HHS,541611,1155520.1954280238,0,2,5,0.352330599350201,Opportunity 1308,2026-03-21,2026-06-19,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,13.960062051607547,0.5777777777777777,0.6,0.3,28.75,1.1555201954280239,1,0.0,365.0
1309,DHS,541611,5264386.2101421775,0,35,30,0.8764631701361411,Opportunity 1309,2026-03-26,2026-06-18,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,15.47647530743973,0.6078431372549019,0.6875,0.3125,46.0,5.2643862101421774,1,0.0,365.0
1310,DOD,541519,2153950.9401990627,1,8,41,0.562494585336637,Opportunity 1310,2026-03-31,2026-05-29,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,0,48.0,DOD_14,1,2023-05-27,1,0,0.0,1-10M,1,14.582814824564256,0.5510204081632653,0.5,0.375,11.0,2.1539509401990626,1,0.562494585336637,365.0
1311,NASA,541611,1601681.0068077738,1,11,31,0.5908282683791062,Opportunity 1311,2026-04-05,2026-06-09,Multi-vendor environment with significant transition risk from incumbent service provider.,2,1,91.0,NASA_8,4,2023-07-02,1,1,0.5,1-10M,1,14.286564889284069,0.5625,0.375,0.125,0.0,1.6016810068077738,1,0.5908282683791062,365.0
1312,DHS,541519,2481678.835207718,1,34,34,0.4786461092559695,Opportunity 1312,2026-04-10,2026-06-21,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,1,47.0,DHS_2,4,2023-06-02,1,1,0.5,1-10M,1,14.724446241747561,0.5961538461538461,0.6666666666666666,0.4444444444444444,47.0,2.481678835207718,1,0.4786461092559695,365.0
1313,HHS,541519,1879351.5644057216,1,35,12,0.5324858846643161,Opportunity 1313,2026-04-15,2026-05-18,Scope is clearly defined with firm metrics and acceptance criteria.,2,2,57.0,HHS_2,6,2023-11-28,1,1,1.0,1-10M,1,14.44643789485825,0.5652173913043478,0.8888888888888888,0.6666666666666666,53.0,1.8793515644057217,1,0.5324858846643161,365.0
1314,HHS,541330,1948941.17172509,1,36,37,0.644402382569634,Opportunity 1314,2026-04-20,2026-07-24,Requirements include complex integrations of legacy platforms with modern cloud services.,1,0,65.0,HHS_7,3,2023-06-29,1,0,0.0,1-10M,1,14.482797307308154,0.574468085106383,0.8461538461538461,0.5769230769230769,72.5,1.94894117172509,1,0.644402382569634,365.0
1315,DOD,541519,1320802.5838729255,0,17,19,0.2476284202768084,Opportunity 1315,2026-04-25,2026-06-02,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.09375088499513,0.56,0.5,0.375,11.0,1.3208025838729256,1,0.0,365.0
1316,NASA,541611,628705.2061477591,0,30,3,0.6695146447270499,Opportunity 1316,2026-04-30,2026-07-10,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.35141934572017,0.5692307692307692,0.3333333333333333,0.25,0.0,0.6287052061477592,0,0.0,365.0
1317,NASA,541611,563702.0428743578,0,13,17,0.1067492457786152,Opportunity 1317,2026-05-05,2026-08-01,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.242282872093694,0.5606060606060606,0.3333333333333333,0.25,0.0,0.5637020428743578,0,0.0,365.0
1318,GSA,541511,2928303.088273939,1,29,16,0.5320919932078846,Opportunity 1318,2026-05-10,2026-06-16,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,73.5,GSA_6,4,2023-05-10,1,1,1.0,1-10M,1,14.889934003955569,0.5833333333333334,0.7,0.35,53.5,2.9283030882739394,1,0.5320919932078846,365.0
1319,NASA,541611,1457852.3716847757,1,20,23,0.4946852408215818,Opportunity 1319,2026-05-15,2026-09-11,Multi-vendor environment with significant transition risk from incumbent service provider.,1,0,65.0,NASA_2,3,2023-08-14,1,0,0.0,1-10M,1,14.19247561837599,0.5522388059701493,0.375,0.125,0.0,1.4578523716847758,1,0.4946852408215818,365.0
1320,HHS,541512,1147313.0924549685,0,3,12,0.295926727951973,Opportunity 1320,2026-05-20,2026-07-22,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,13.95293419685916,0.5833333333333334,0.46153846153846156,0.34615384615384615,0.0,1.1473130924549684,1,0.0,365.0
1321,DHS,541330,1805556.1525419515,0,17,21,0.4443286811685883,Opportunity 1321,2026-05-25,2026-06-25,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,60.0,DHS_12,2,2023-11-17,1,1,1.0,1-10M,0,14.406379773888183,0.6037735849056604,0.6428571428571429,0.4642857142857143,44.25,1.8055561525419515,1,0.0,365.0
1322,DOD,541330,3256616.040013979,0,19,19,0.2943649618336117,Opportunity 1322,2026-05-30,2026-08-27,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.996199496753883,0.5490196078431373,0.5833333333333334,0.5416666666666666,52.75,3.256616040013979,1,0.0,365.0
